custom_field_id,issue_key,field_name,field_value
CF-003852,SEC-3852,Customer Impact,Very High
CF-003853,BANK-3853,Risk Level,High
CF-003854,ERP-3854,Story Points,Medium
CF-003855,ERP-3855,Story Points,Medium
CF-003856,ERP-3856,Business Value,Very High
CF-003858,ECOM-3858,Customer Impact,High
CF-003859,MOB-3859,Story Points,Low
CF-003860,ECOM-3860,Business Value,Very High
CF-003861,CLOUD-3861,Risk Level,Medium
CF-003862,BANK-3862,Story Points,Medium
CF-003863,MOB-3863,Business Value,Very High
CF-003864,BANK-3864,Business Value,Medium
CF-003865,CLOUD-3865,Risk Level,Very High
CF-003866,PORTAL-3866,Customer Impact,Low
CF-003868,BI-3868,Technical Complexity,Very High
CF-003869,DATA-3869,Business Value,Very High
CF-003870,MOB-3870,Story Points,Medium
CF-003872,PORTAL-3872,Customer Impact,High
CF-003873,SEC-3873,Risk Level,Medium
CF-003877,PORTAL-3877,Risk Level,Very High
CF-003879,ERP-3879,Customer Impact,Very High
CF-003880,ECOM-3880,Risk Level,High
CF-003881,ERP-3881,Story Points,Very High
CF-003882,ECOM-3882,Technical Complexity,High
CF-003883,SEC-3883,Business Value,High
CF-003884,CLOUD-3884,Technical Complexity,Low
CF-003885,BI-3885,Technical Complexity,High
CF-003886,ERP-3886,Technical Complexity,Low
CF-003887,SEC-3887,Customer Impact,Medium
CF-003888,BANK-3888,Customer Impact,Medium
CF-003889,CLOUD-3889,Technical Complexity,High
CF-003892,ECOM-3892,Customer Impact,Medium
CF-003895,CRM-3895,Technical Complexity,Very High
CF-003896,CLOUD-3896,Business Value,Medium
CF-003897,DATA-3897,Story Points,Low
CF-003898,SEC-3898,Story Points,Very High
CF-003900,MOB-3900,Risk Level,Low
CF-003901,PORTAL-3901,Business Value,Very High
CF-003902,DATA-3902,Business Value,High
CF-003903,PORTAL-3903,Business Value,Very High
CF-003907,SEC-3907,Technical Complexity,High
CF-003908,BI-3908,Business Value,High
CF-003909,SEC-3909,Business Value,Low
CF-003912,BI-3912,Technical Complexity,Medium
CF-003913,CRM-3913,Business Value,Very High
CF-003914,ECOM-3914,Business Value,Very High
CF-003915,CLOUD-3915,Customer Impact,Low
CF-003916,CLOUD-3916,Customer Impact,Medium
CF-003918,MOB-3918,Story Points,Medium
CF-003919,MOB-3919,Technical Complexity,Low
CF-003920,PORTAL-3920,Risk Level,Very High
CF-003921,ECOM-3921,Technical Complexity,High
CF-003922,PORTAL-3922,Story Points,Medium
CF-003923,DATA-3923,Customer Impact,Low
CF-003924,BI-3924,Story Points,Low
CF-003925,SEC-3925,Technical Complexity,Low
CF-003926,ECOM-3926,Business Value,Low
CF-003927,BI-3927,Story Points,Medium
CF-003928,BI-3928,Technical Complexity,Medium
CF-003929,CRM-3929,Business Value,Medium
CF-003930,MOB-3930,Business Value,Medium
CF-003931,CRM-3931,Business Value,Low
CF-003932,BANK-3932,Story Points,High
CF-003933,BI-3933,Story Points,High
CF-003934,MOB-3934,Risk Level,Very High
CF-003935,BANK-3935,Risk Level,Medium
CF-003936,CLOUD-3936,Story Points,Medium
CF-003938,ERP-3938,Business Value,Very High
CF-003941,CLOUD-3941,Customer Impact,Low
CF-003942,BI-3942,Business Value,Very High
CF-003943,CRM-3943,Story Points,Very High
CF-003944,MOB-3944,Business Value,Medium
CF-003945,CLOUD-3945,Business Value,Very High
CF-003946,BI-3946,Business Value,Medium
CF-003947,SEC-3947,Story Points,High
CF-003948,MOB-3948,Risk Level,Very High
CF-003949,SEC-3949,Business Value,High
CF-003951,ERP-3951,Risk Level,High
CF-003952,ERP-3952,Story Points,High
CF-003953,SEC-3953,Technical Complexity,Medium
CF-003955,CLOUD-3955,Customer Impact,Medium
CF-003956,DATA-3956,Story Points,Low
CF-003957,MOB-3957,Risk Level,High
CF-003959,CLOUD-3959,Business Value,High
CF-003960,MOB-3960,Technical Complexity,Medium
CF-003961,ERP-3961,Risk Level,Low
CF-003962,BANK-3962,Technical Complexity,Low
CF-003963,DATA-3963,Risk Level,Medium
CF-003964,CRM-3964,Risk Level,Low
CF-003965,DATA-3965,Story Points,Medium
CF-003966,BI-3966,Technical Complexity,Very High
CF-003967,DATA-3967,Risk Level,High
CF-003968,DATA-3968,Technical Complexity,High
CF-003969,PORTAL-3969,Technical Complexity,Medium
CF-003970,DATA-3970,Story Points,High
CF-003972,DATA-3972,Risk Level,Low
CF-003973,SEC-3973,Story Points,Medium
CF-003974,ECOM-3974,Customer Impact,Very High
CF-003975,CRM-3975,Technical Complexity,High
CF-003976,ERP-3976,Risk Level,Medium
CF-003978,ECOM-3978,Technical Complexity,High
CF-003980,BI-3980,Story Points,Low
CF-003981,MOB-3981,Story Points,Very High
CF-003982,BI-3982,Customer Impact,Low
CF-003983,BANK-3983,Customer Impact,High
CF-003984,CRM-3984,Technical Complexity,Low
CF-003985,BANK-3985,Risk Level,Very High
CF-003986,ECOM-3986,Business Value,High
CF-003987,BI-3987,Story Points,High
CF-003990,PORTAL-3990,Business Value,Low
CF-003991,BANK-3991,Risk Level,High
CF-003992,MOB-3992,Customer Impact,High
CF-003993,PORTAL-3993,Story Points,Very High
CF-003994,PORTAL-3994,Technical Complexity,Low
CF-003995,PORTAL-3995,Technical Complexity,Medium
CF-003996,ECOM-3996,Customer Impact,Very High
CF-003997,MOB-3997,Technical Complexity,Very High
CF-003999,BI-3999,Story Points,Medium
CF-004000,BANK-4000,Customer Impact,Very High
CF-004001,ECOM-4001,Story Points,Low
CF-004002,CLOUD-4002,Risk Level,Very High
CF-004003,DATA-4003,Technical Complexity,Very High
CF-004005,SEC-4005,Risk Level,Low
CF-004006,MOB-4006,Business Value,High
CF-004007,CRM-4007,Business Value,Very High
CF-004009,PORTAL-4009,Technical Complexity,Very High
CF-004010,SEC-4010,Risk Level,Low
CF-004012,CLOUD-4012,Risk Level,Medium
CF-004014,DATA-4014,Technical Complexity,Very High
CF-004015,BANK-4015,Technical Complexity,Medium
CF-004016,ERP-4016,Story Points,Very High
CF-004017,BI-4017,Business Value,Low
CF-004018,MOB-4018,Customer Impact,Very High
CF-004019,CRM-4019,Risk Level,Very High
CF-004020,SEC-4020,Story Points,Medium
CF-004022,ERP-4022,Story Points,Low
CF-004023,ERP-4023,Customer Impact,Very High
CF-004024,MOB-4024,Risk Level,Medium
CF-004025,ECOM-4025,Risk Level,Very High
CF-004026,SEC-4026,Business Value,Medium
CF-004028,PORTAL-4028,Risk Level,Low
CF-004029,MOB-4029,Technical Complexity,Low
CF-004030,DATA-4030,Risk Level,Low
CF-004031,MOB-4031,Story Points,Medium
CF-004032,CLOUD-4032,Business Value,High
CF-004033,DATA-4033,Business Value,Medium
CF-004034,BANK-4034,Risk Level,Medium
CF-004035,BANK-4035,Business Value,Very High
CF-004036,ECOM-4036,Story Points,High
CF-004038,ECOM-4038,Story Points,High
CF-004040,CLOUD-4040,Technical Complexity,Medium
CF-004041,SEC-4041,Customer Impact,Very High
CF-004042,ERP-4042,Story Points,Low
CF-004043,BI-4043,Business Value,Low
CF-004044,MOB-4044,Story Points,Low
CF-004045,MOB-4045,Risk Level,Medium
CF-004046,CRM-4046,Story Points,Medium
CF-004047,SEC-4047,Risk Level,Medium
CF-004048,ERP-4048,Risk Level,Very High
CF-004049,BI-4049,Technical Complexity,High
CF-004050,ERP-4050,Customer Impact,High
CF-004051,BANK-4051,Technical Complexity,High
CF-004052,MOB-4052,Technical Complexity,High
CF-004055,ERP-4055,Customer Impact,Medium
CF-004056,CLOUD-4056,Story Points,Medium
CF-004057,SEC-4057,Customer Impact,High
CF-004058,BANK-4058,Customer Impact,Low
CF-004059,BANK-4059,Story Points,Medium
CF-004061,CRM-4061,Story Points,Very High
CF-004063,BANK-4063,Technical Complexity,Medium
CF-004064,SEC-4064,Story Points,High
CF-004065,CRM-4065,Customer Impact,High
CF-004067,PORTAL-4067,Business Value,Low
CF-004068,DATA-4068,Business Value,Medium
CF-004069,SEC-4069,Business Value,Medium
CF-004070,SEC-4070,Customer Impact,Very High
CF-004071,ECOM-4071,Technical Complexity,Low
CF-004072,CRM-4072,Customer Impact,Very High
CF-004073,BANK-4073,Business Value,Very High
CF-004074,MOB-4074,Story Points,Low
CF-004075,DATA-4075,Technical Complexity,High
CF-004076,PORTAL-4076,Risk Level,Medium
CF-004079,ECOM-4079,Customer Impact,Very High
CF-004080,CLOUD-4080,Risk Level,High
CF-004083,DATA-4083,Risk Level,Medium
CF-004084,MOB-4084,Customer Impact,Medium
CF-004085,ERP-4085,Risk Level,Very High
CF-004086,SEC-4086,Technical Complexity,Very High
CF-004087,SEC-4087,Story Points,Low
CF-004088,BI-4088,Technical Complexity,Very High
CF-004089,ECOM-4089,Story Points,Medium
CF-004090,PORTAL-4090,Customer Impact,Very High
CF-004091,ERP-4091,Business Value,High
CF-004092,DATA-4092,Risk Level,Low
CF-004093,SEC-4093,Risk Level,Medium
CF-004096,DATA-4096,Risk Level,Low
CF-004097,PORTAL-4097,Customer Impact,High
CF-004099,ECOM-4099,Business Value,Medium
CF-004101,CLOUD-4101,Technical Complexity,Low
CF-004103,DATA-4103,Business Value,High
CF-004106,CLOUD-4106,Technical Complexity,Medium
CF-004107,BANK-4107,Business Value,Low
CF-004108,CLOUD-4108,Risk Level,Medium
CF-004109,ECOM-4109,Business Value,Low
CF-004111,ERP-4111,Customer Impact,Medium
CF-004112,ECOM-4112,Story Points,Low
CF-004114,MOB-4114,Technical Complexity,Medium
CF-004116,PORTAL-4116,Customer Impact,Medium
CF-004117,BI-4117,Customer Impact,Very High
CF-004118,SEC-4118,Technical Complexity,Medium
CF-004119,ERP-4119,Customer Impact,Very High
CF-004120,DATA-4120,Risk Level,High
CF-004121,ERP-4121,Story Points,Low
CF-004122,CLOUD-4122,Technical Complexity,High
CF-004123,ERP-4123,Story Points,Low
CF-004125,BANK-4125,Risk Level,Very High
CF-004126,MOB-4126,Technical Complexity,Low
CF-004127,CRM-4127,Customer Impact,Medium
CF-004128,MOB-4128,Story Points,Low
CF-004129,ERP-4129,Story Points,High
CF-004130,DATA-4130,Risk Level,Low
CF-004131,SEC-4131,Risk Level,High
CF-004132,CLOUD-4132,Story Points,Medium
CF-004133,ECOM-4133,Customer Impact,High
CF-004134,SEC-4134,Customer Impact,High
CF-004136,PORTAL-4136,Technical Complexity,Medium
CF-004137,CRM-4137,Technical Complexity,Medium
CF-004138,ECOM-4138,Customer Impact,Very High
CF-004139,DATA-4139,Technical Complexity,High
CF-004140,PORTAL-4140,Story Points,High
CF-004141,PORTAL-4141,Customer Impact,High
CF-004142,SEC-4142,Customer Impact,Very High
CF-004143,SEC-4143,Customer Impact,Very High
CF-004145,SEC-4145,Story Points,Very High
CF-004146,ERP-4146,Customer Impact,Very High
CF-004147,BANK-4147,Story Points,Medium
CF-004148,ERP-4148,Business Value,Medium
CF-004149,ERP-4149,Customer Impact,Low
CF-004150,ERP-4150,Business Value,Very High
CF-004151,CRM-4151,Story Points,High
CF-004152,ERP-4152,Technical Complexity,Very High
CF-004153,DATA-4153,Business Value,Very High
CF-004154,SEC-4154,Story Points,Low
CF-004155,ECOM-4155,Story Points,Low
CF-004156,BANK-4156,Story Points,Very High
CF-004158,MOB-4158,Customer Impact,Very High
CF-004160,MOB-4160,Story Points,High
CF-004161,CLOUD-4161,Business Value,Very High
CF-004162,PORTAL-4162,Story Points,Medium
CF-004163,CLOUD-4163,Business Value,Medium
CF-004165,SEC-4165,Risk Level,High
CF-004167,SEC-4167,Customer Impact,High
CF-004168,SEC-4168,Story Points,High
CF-004169,CLOUD-4169,Story Points,Medium
CF-004171,MOB-4171,Business Value,High
CF-004172,SEC-4172,Technical Complexity,Very High
CF-004173,CLOUD-4173,Customer Impact,High
CF-004174,ERP-4174,Technical Complexity,High
CF-004175,ECOM-4175,Story Points,Low
CF-004176,BANK-4176,Technical Complexity,High
CF-004177,DATA-4177,Technical Complexity,High
CF-004178,PORTAL-4178,Technical Complexity,High
CF-004179,DATA-4179,Customer Impact,Very High
CF-004181,ERP-4181,Business Value,Low
CF-004182,CLOUD-4182,Technical Complexity,Very High
CF-004184,CRM-4184,Risk Level,Very High
CF-004185,BI-4185,Story Points,Medium
CF-004186,CLOUD-4186,Customer Impact,High
CF-004187,BI-4187,Risk Level,High
CF-004188,MOB-4188,Business Value,Medium
CF-004189,CRM-4189,Risk Level,High
CF-004191,ECOM-4191,Customer Impact,Medium
CF-004192,SEC-4192,Story Points,Medium
CF-004193,BANK-4193,Story Points,High
CF-004194,DATA-4194,Risk Level,High
CF-004195,MOB-4195,Risk Level,Very High
CF-004196,CLOUD-4196,Business Value,Very High
CF-004197,CRM-4197,Customer Impact,Low
CF-004199,SEC-4199,Story Points,Medium
CF-004201,SEC-4201,Customer Impact,Medium
CF-004203,ERP-4203,Customer Impact,Medium
CF-004204,CRM-4204,Risk Level,Medium
CF-004205,CLOUD-4205,Technical Complexity,Medium
CF-004206,ECOM-4206,Business Value,High
CF-004207,BANK-4207,Business Value,High
CF-004209,PORTAL-4209,Customer Impact,High
CF-004210,CRM-4210,Technical Complexity,Medium
CF-004211,ECOM-4211,Risk Level,Medium
CF-004212,MOB-4212,Story Points,Very High
CF-004213,MOB-4213,Story Points,High
CF-004215,MOB-4215,Technical Complexity,Very High
CF-004216,MOB-4216,Story Points,Medium
CF-004217,CLOUD-4217,Business Value,Medium
CF-004219,PORTAL-4219,Technical Complexity,Low
CF-004220,CLOUD-4220,Technical Complexity,Very High
CF-004222,SEC-4222,Technical Complexity,Low
CF-004223,BANK-4223,Story Points,Very High
CF-004224,ERP-4224,Business Value,Low
CF-004225,PORTAL-4225,Business Value,High
CF-004226,SEC-4226,Business Value,Very High
CF-004227,BANK-4227,Business Value,High
CF-004228,BI-4228,Technical Complexity,Low
CF-004229,DATA-4229,Story Points,Low
CF-004231,ECOM-4231,Business Value,Low
CF-004232,ECOM-4232,Story Points,Very High
CF-004233,CRM-4233,Technical Complexity,Very High
CF-004234,CRM-4234,Business Value,High
CF-004235,CRM-4235,Technical Complexity,High
CF-004236,CLOUD-4236,Risk Level,Low
CF-004237,MOB-4237,Risk Level,Very High
CF-004238,PORTAL-4238,Risk Level,Very High
CF-004239,CLOUD-4239,Risk Level,Medium
CF-004242,BI-4242,Technical Complexity,High
CF-004243,CRM-4243,Customer Impact,Low
CF-004244,ERP-4244,Technical Complexity,Low
CF-004245,CLOUD-4245,Technical Complexity,High
CF-004246,BANK-4246,Risk Level,Medium
CF-004247,DATA-4247,Technical Complexity,High
CF-004249,CRM-4249,Business Value,Low
CF-004250,CLOUD-4250,Customer Impact,Medium
CF-004251,MOB-4251,Story Points,Low
CF-004253,BI-4253,Technical Complexity,Low
CF-004254,CRM-4254,Business Value,Very High
CF-004255,DATA-4255,Story Points,High
CF-004256,CLOUD-4256,Business Value,Low
CF-004258,CRM-4258,Technical Complexity,Very High
CF-004259,CLOUD-4259,Risk Level,Very High
CF-004260,BANK-4260,Business Value,High
CF-004262,PORTAL-4262,Customer Impact,Very High
CF-004263,PORTAL-4263,Risk Level,Medium
CF-004265,PORTAL-4265,Technical Complexity,Medium
CF-004266,BI-4266,Story Points,High
CF-004267,BANK-4267,Story Points,High
CF-004268,BI-4268,Technical Complexity,Low
CF-004269,ECOM-4269,Business Value,Very High
CF-004270,PORTAL-4270,Customer Impact,Low
CF-004271,CRM-4271,Story Points,Low
CF-004272,CRM-4272,Risk Level,Very High
CF-004273,DATA-4273,Risk Level,Low
CF-004274,CRM-4274,Customer Impact,Very High
CF-004275,SEC-4275,Customer Impact,Low
CF-004276,CRM-4276,Story Points,Low
CF-004277,MOB-4277,Customer Impact,High
CF-004279,ECOM-4279,Technical Complexity,High
CF-004280,PORTAL-4280,Technical Complexity,Low
CF-004282,CRM-4282,Story Points,High
CF-004283,ECOM-4283,Technical Complexity,Low
CF-004285,CLOUD-4285,Story Points,Very High
CF-004286,CLOUD-4286,Technical Complexity,Very High
CF-004287,ERP-4287,Story Points,Medium
CF-004288,BI-4288,Customer Impact,High
CF-004289,PORTAL-4289,Customer Impact,High
CF-004290,PORTAL-4290,Risk Level,Very High
CF-004291,BI-4291,Risk Level,Medium
CF-004292,CRM-4292,Customer Impact,High
CF-004293,PORTAL-4293,Risk Level,Very High
CF-004294,ECOM-4294,Business Value,Very High
CF-004296,SEC-4296,Customer Impact,Low
CF-004297,ECOM-4297,Customer Impact,Low
CF-004298,BI-4298,Story Points,High
CF-004299,CLOUD-4299,Customer Impact,Low
CF-004300,CRM-4300,Technical Complexity,Low
CF-004301,CRM-4301,Risk Level,Medium
CF-004302,SEC-4302,Customer Impact,High
CF-004305,BANK-4305,Business Value,High
CF-004307,CLOUD-4307,Story Points,High
CF-004308,BI-4308,Risk Level,Low
CF-004309,CLOUD-4309,Story Points,Medium
CF-004310,MOB-4310,Risk Level,Low
CF-004311,CLOUD-4311,Technical Complexity,Medium
CF-004313,CRM-4313,Customer Impact,Low
CF-004315,DATA-4315,Risk Level,Medium
CF-004316,ECOM-4316,Business Value,Very High
CF-004317,DATA-4317,Story Points,Low
CF-004318,DATA-4318,Customer Impact,Very High
CF-004319,BANK-4319,Story Points,Low
CF-004320,BANK-4320,Risk Level,Very High
CF-004321,CLOUD-4321,Risk Level,Medium
CF-004322,ERP-4322,Technical Complexity,Low
CF-004323,PORTAL-4323,Customer Impact,Very High
CF-004324,PORTAL-4324,Story Points,Very High
CF-004326,ERP-4326,Story Points,Medium
CF-004328,BI-4328,Risk Level,Medium
CF-004329,ECOM-4329,Business Value,Medium
CF-004330,CLOUD-4330,Technical Complexity,High
CF-004331,DATA-4331,Risk Level,Low
CF-004332,BI-4332,Technical Complexity,Very High
CF-004333,DATA-4333,Business Value,Very High
CF-004334,PORTAL-4334,Risk Level,Low
CF-004335,BANK-4335,Risk Level,High
CF-004336,SEC-4336,Customer Impact,Medium
CF-004337,ERP-4337,Risk Level,Very High
CF-004338,CRM-4338,Risk Level,Very High
CF-004339,SEC-4339,Business Value,Very High
CF-004340,ECOM-4340,Risk Level,Very High
CF-004341,BANK-4341,Business Value,Low
CF-004342,DATA-4342,Business Value,Very High
CF-004343,CRM-4343,Business Value,High
CF-004344,MOB-4344,Technical Complexity,High
CF-004346,ERP-4346,Risk Level,Medium
CF-004347,PORTAL-4347,Risk Level,Low
CF-004348,ECOM-4348,Story Points,Low
CF-004349,ERP-4349,Risk Level,Very High
CF-004351,DATA-4351,Customer Impact,High
CF-004352,SEC-4352,Risk Level,Low
CF-004353,CRM-4353,Risk Level,Very High
CF-004354,MOB-4354,Risk Level,High
CF-004355,CRM-4355,Technical Complexity,Low
CF-004356,CLOUD-4356,Business Value,Medium
CF-004357,CRM-4357,Story Points,Very High
CF-004358,DATA-4358,Risk Level,Medium
CF-004360,ECOM-4360,Risk Level,Low
CF-004362,MOB-4362,Business Value,High
CF-004363,CLOUD-4363,Customer Impact,Low
CF-004364,ECOM-4364,Story Points,Low
CF-004365,BI-4365,Business Value,Low
CF-004366,MOB-4366,Customer Impact,High
CF-004368,PORTAL-4368,Risk Level,High
CF-004369,MOB-4369,Business Value,Very High
CF-004370,BANK-4370,Technical Complexity,High
CF-004374,PORTAL-4374,Technical Complexity,Medium
CF-004375,MOB-4375,Technical Complexity,Medium
CF-004376,CRM-4376,Business Value,High
CF-004377,BI-4377,Story Points,Very High
CF-004378,BANK-4378,Customer Impact,Medium
CF-004379,BANK-4379,Technical Complexity,Medium
CF-004380,CLOUD-4380,Risk Level,Medium
CF-004381,MOB-4381,Story Points,Low
CF-004383,CLOUD-4383,Business Value,Medium
CF-004384,BANK-4384,Risk Level,High
CF-004385,CRM-4385,Risk Level,Very High
CF-004386,SEC-4386,Customer Impact,Low
CF-004387,BI-4387,Business Value,Low
CF-004388,PORTAL-4388,Risk Level,High
CF-004389,BANK-4389,Customer Impact,Very High
CF-004390,CRM-4390,Customer Impact,High
CF-004391,SEC-4391,Technical Complexity,High
CF-004392,BANK-4392,Business Value,Medium
CF-004394,SEC-4394,Business Value,High
CF-004395,CLOUD-4395,Technical Complexity,High
CF-004396,ECOM-4396,Story Points,Very High
CF-004397,CLOUD-4397,Customer Impact,High
CF-004398,ERP-4398,Story Points,Very High
CF-004399,PORTAL-4399,Story Points,High
CF-004400,ECOM-4400,Story Points,Very High
CF-004401,MOB-4401,Technical Complexity,Medium
CF-004402,BANK-4402,Customer Impact,Medium
CF-004404,MOB-4404,Story Points,Low
CF-004405,ERP-4405,Risk Level,Low
CF-004406,DATA-4406,Business Value,Medium
CF-004407,ECOM-4407,Customer Impact,Low
CF-004408,CLOUD-4408,Risk Level,High
CF-004409,BI-4409,Story Points,Medium
CF-004411,SEC-4411,Risk Level,High
CF-004413,BI-4413,Business Value,High
CF-004414,BANK-4414,Risk Level,Very High
CF-004415,DATA-4415,Story Points,Low
CF-004416,PORTAL-4416,Risk Level,Low
CF-004417,MOB-4417,Story Points,Low
CF-004418,PORTAL-4418,Technical Complexity,Medium
CF-004419,SEC-4419,Story Points,Medium
CF-004422,ERP-4422,Customer Impact,High
CF-004423,ECOM-4423,Story Points,Medium
CF-004424,ECOM-4424,Customer Impact,Low
CF-004425,MOB-4425,Risk Level,Medium
CF-004426,MOB-4426,Customer Impact,Medium
CF-004428,BI-4428,Risk Level,Medium
CF-004429,ERP-4429,Technical Complexity,High
CF-004431,DATA-4431,Technical Complexity,Low
CF-004432,BANK-4432,Business Value,Medium
CF-004433,PORTAL-4433,Risk Level,Very High
CF-004434,DATA-4434,Customer Impact,Medium
CF-004435,ERP-4435,Customer Impact,High
CF-004437,ERP-4437,Story Points,Medium
CF-004438,BI-4438,Technical Complexity,Very High
CF-004439,ERP-4439,Customer Impact,Low
CF-004440,SEC-4440,Risk Level,Very High
CF-004442,MOB-4442,Technical Complexity,Medium
CF-004443,DATA-4443,Story Points,Low
CF-004444,BANK-4444,Business Value,Medium
CF-004445,ERP-4445,Technical Complexity,Very High
CF-004446,BANK-4446,Business Value,Low
CF-004447,BI-4447,Story Points,Low
CF-004448,BANK-4448,Business Value,Very High
CF-004449,BI-4449,Business Value,Medium
CF-004450,MOB-4450,Business Value,Very High
CF-004451,PORTAL-4451,Business Value,Very High
CF-004452,MOB-4452,Customer Impact,Very High
CF-004453,ECOM-4453,Risk Level,High
CF-004454,PORTAL-4454,Business Value,Medium
CF-004455,BI-4455,Story Points,Very High
CF-004457,PORTAL-4457,Risk Level,Very High
CF-004459,SEC-4459,Technical Complexity,Low
CF-004460,PORTAL-4460,Story Points,Medium
CF-004461,MOB-4461,Customer Impact,Medium
CF-004462,BANK-4462,Customer Impact,Low
CF-004463,MOB-4463,Risk Level,Medium
CF-004464,ECOM-4464,Risk Level,Very High
CF-004465,BANK-4465,Customer Impact,Very High
CF-004466,DATA-4466,Business Value,Medium
CF-004467,DATA-4467,Story Points,Low
CF-004468,BI-4468,Customer Impact,Medium
CF-004469,CLOUD-4469,Technical Complexity,Very High
CF-004470,CRM-4470,Technical Complexity,High
CF-004472,ERP-4472,Story Points,Very High
CF-004473,SEC-4473,Story Points,Low
CF-004474,PORTAL-4474,Customer Impact,Medium
CF-004475,PORTAL-4475,Technical Complexity,Low
CF-004477,DATA-4477,Customer Impact,Low
CF-004478,ERP-4478,Risk Level,High
CF-004480,BANK-4480,Technical Complexity,Medium
CF-004481,CRM-4481,Customer Impact,Low
CF-004482,ECOM-4482,Technical Complexity,Medium
CF-004483,ECOM-4483,Technical Complexity,High
CF-004484,PORTAL-4484,Customer Impact,Very High
CF-004485,CRM-4485,Story Points,High
CF-004486,BI-4486,Business Value,Very High
CF-004487,CRM-4487,Story Points,Medium
CF-004488,SEC-4488,Risk Level,Low
CF-004489,BI-4489,Risk Level,Very High
CF-004490,CLOUD-4490,Risk Level,Very High
CF-004491,CRM-4491,Business Value,Very High
CF-004492,ERP-4492,Story Points,Very High
CF-004493,DATA-4493,Technical Complexity,Very High
CF-004495,BANK-4495,Story Points,Medium
CF-004496,DATA-4496,Technical Complexity,Low
CF-004497,CLOUD-4497,Business Value,Very High
CF-004498,BANK-4498,Risk Level,Low
CF-004499,BANK-4499,Story Points,Very High
CF-004501,SEC-4501,Risk Level,High
CF-004502,ECOM-4502,Business Value,High
CF-004503,SEC-4503,Story Points,Medium
CF-004505,MOB-4505,Technical Complexity,Very High
CF-004506,SEC-4506,Risk Level,High
CF-004507,BI-4507,Customer Impact,Medium
CF-004508,ECOM-4508,Technical Complexity,Medium
CF-004511,BANK-4511,Technical Complexity,Very High
CF-004512,PORTAL-4512,Story Points,Low
CF-004513,ERP-4513,Risk Level,Very High
CF-004514,SEC-4514,Business Value,High
CF-004515,ECOM-4515,Customer Impact,Very High
CF-004517,MOB-4517,Story Points,Very High
CF-004518,SEC-4518,Technical Complexity,Very High
CF-004519,BANK-4519,Business Value,High
CF-004520,DATA-4520,Risk Level,Very High
CF-004521,PORTAL-4521,Technical Complexity,Very High
CF-004524,DATA-4524,Risk Level,High
CF-004525,PORTAL-4525,Story Points,Very High
CF-004527,MOB-4527,Customer Impact,Very High
CF-004529,SEC-4529,Customer Impact,High
CF-004530,CLOUD-4530,Customer Impact,High
CF-004531,PORTAL-4531,Story Points,Low
CF-004532,MOB-4532,Technical Complexity,Medium
CF-004533,DATA-4533,Business Value,Medium
CF-004534,DATA-4534,Customer Impact,High
CF-004535,BANK-4535,Technical Complexity,High
CF-004536,BANK-4536,Customer Impact,Very High
CF-004537,BI-4537,Customer Impact,Very High
CF-004539,PORTAL-4539,Business Value,Medium
CF-004540,PORTAL-4540,Business Value,High
CF-004541,ECOM-4541,Technical Complexity,High
CF-004542,BI-4542,Technical Complexity,Medium
CF-004543,CLOUD-4543,Customer Impact,Medium
CF-004544,PORTAL-4544,Business Value,Very High
CF-004545,MOB-4545,Risk Level,High
CF-004546,ECOM-4546,Customer Impact,High
CF-004547,ECOM-4547,Risk Level,Very High
CF-004548,ERP-4548,Customer Impact,Medium
CF-004549,CLOUD-4549,Story Points,High
CF-004551,DATA-4551,Customer Impact,Low
CF-004552,MOB-4552,Technical Complexity,High
CF-004553,SEC-4553,Risk Level,Medium
CF-004554,BI-4554,Customer Impact,Medium
CF-004555,ECOM-4555,Story Points,Very High
CF-004556,BANK-4556,Customer Impact,Very High
CF-004557,PORTAL-4557,Technical Complexity,Very High
CF-004558,SEC-4558,Business Value,High
CF-004559,ECOM-4559,Business Value,Very High
CF-004560,BANK-4560,Technical Complexity,Very High
CF-004561,ERP-4561,Customer Impact,Very High
CF-004562,ECOM-4562,Risk Level,Medium
CF-004563,BANK-4563,Business Value,Medium
CF-004564,ERP-4564,Business Value,Very High
CF-004565,ERP-4565,Customer Impact,High
CF-004566,CLOUD-4566,Risk Level,High
CF-004567,SEC-4567,Business Value,Low
CF-004569,BI-4569,Customer Impact,Very High
CF-004570,MOB-4570,Technical Complexity,Medium
CF-004571,ERP-4571,Business Value,High
CF-004572,CRM-4572,Risk Level,Very High
CF-004574,DATA-4574,Business Value,High
CF-004577,CRM-4577,Technical Complexity,Low
CF-004579,PORTAL-4579,Technical Complexity,Medium
CF-004580,ERP-4580,Risk Level,Very High
CF-004582,PORTAL-4582,Business Value,High
CF-004583,ECOM-4583,Business Value,Very High
CF-004584,SEC-4584,Business Value,Low
CF-004585,PORTAL-4585,Risk Level,Low
CF-004586,BANK-4586,Risk Level,Low
CF-004587,BANK-4587,Story Points,High
CF-004588,MOB-4588,Customer Impact,Low
CF-004589,BI-4589,Technical Complexity,High
CF-004590,CRM-4590,Risk Level,Very High
CF-004591,CLOUD-4591,Story Points,Medium
CF-004592,CRM-4592,Customer Impact,Very High
CF-004593,ECOM-4593,Story Points,Low
CF-004595,SEC-4595,Business Value,High
CF-004596,ERP-4596,Risk Level,Low
CF-004599,BANK-4599,Customer Impact,High
CF-004600,CLOUD-4600,Business Value,Medium
